1633070544;20.20;23.40;59
1633070880;50.21;23.40;59
1633071215;22.57;23.40;59
1633071551;20.20;23.40;59
1633071887;22.57;23.40;59
1633072222;50.21;23.40;59
1633072558;20.20;23.40;59
1633072894;22.57;23.40;59
1633073230;59.12;23.40;60
1633073566;59.12;23.30;60
1633073902;22.57;23.40;60
1633074236;22.57;23.40;60
1633074572;59.12;23.40;60
1633074908;50.21;23.30;60
1633075243;50.21;23.30;60
1633075579;22.57;23.40;60
1633075915;59.12;23.30;60
1633076251;22.57;23.30;60
1633076587;22.57;23.30;60
1633076923;50.21;23.30;60
1633077258;50.21;23.30;60
1633077594;22.57;23.30;60
1633077930;22.57;23.30;60
1633078266;22.57;23.30;60
1633078602;22.57;23.20;60
1633078938;22.57;23.30;61
1633079274;22.57;23.20;61
1633079609;22.57;23.30;61
1633079945;22.57;23.20;61
1633080281;22.57;23.30;61
1633080617;22.57;23.20;61
1633080953;59.12;23.20;61
1633081289;22.57;23.20;61
1633081625;25.35;23.20;61
1633081961;22.57;23.20;61
1633082297;22.57;23.20;62
1633082632;22.57;23.20;62
1633082968;22.57;23.20;62
1633083304;22.57;23.20;62
1633083640;25.35;23.20;62
1633083976;22.57;23.10;62
1633084312;22.57;23.20;63
1633084648;59.12;23.20;63
1633084984;22.57;23.20;63
1633085320;22.57;23.20;63
1633085655;25.35;23.20;63
1633085991;22.57;23.20;63
1633086327;59.12;23.20;63
1633086663;25.35;23.20;63
1633086999;25.35;23.20;63
1633087335;59.12;23.20;63
1633087671;25.35;23.20;63
1633088007;59.12;23.20;63
1633088343;25.35;23.20;63
1633088679;59.12;23.20;63
1633089015;22.57;23.20;64
1633089351;25.35;23.20;64
1633089687;22.57;23.30;64
1633090045;22.57;23.20;64
1633090363;22.57;23.30;64
1633090699;25.35;23.20;64
1633091035;25.35;23.30;64
1633091371;22.57;23.30;64
1633091707;22.57;23.30;64
1633092043;59.12;23.30;64
1633092379;22.57;23.30;64
1633092716;22.57;23.30;64
1633093052;59.12;23.30;63
1633093388;22.57;23.40;63
1633093724;22.57;23.40;63
1633094060;59.12;23.40;64
1633094396;22.57;23.40;64
1633094732;25.35;23.40;64
1633095068;22.57;23.40;64
1633095404;25.35;23.50;64
1633095740;59.12;23.50;64
1633096075;59.12;23.60;64
1633096411;22.57;23.60;64
1633096747;22.57;23.60;64
1633097083;22.57;23.60;63
1633097419;70.45;23.60;63
1633097755;22.57;23.60;63
1633098091;22.57;23.50;63
1633098427;22.57;23.60;63
1633098762;22.57;23.50;63
1633099098;22.57;23.50;63
1633099434;22.57;23.50;63
1633099770;59.12;23.50;63
1633100106;22.57;23.40;63
1633100442;22.57;23.40;63
1633100778;22.57;23.40;63
1633101113;22.57;23.40;63
1633101449;22.57;23.40;63
1633101785;59.12;23.40;63
1633102121;22.57;23.40;63
1633102457;22.57;23.40;63
1633102793;70.45;23.40;63
1633103129;59.12;23.40;63
1633103465;22.57;23.40;63
1633103800;22.57;23.40;63
1633104137;22.57;23.40;63
1633104473;22.57;23.40;64
1633104809;25.35;23.40;64
1633105144;22.57;23.40;65
1633105480;22.57;23.30;65
1633105816;22.57;23.40;65
1633106152;25.35;23.30;66
1633106488;25.35;23.30;66
1633106824;59.12;23.30;66
1633107160;22.57;23.40;66
1633107495;22.57;23.40;67
1633107831;25.35;23.40;67
1633108167;59.12;23.40;67
1633108503;59.12;23.40;67
1633108839;22.57;23.40;67
1633109175;70.45;23.40;67
1633109511;22.57;23.40;67
1633109847;25.35;23.40;67
1633110183;22.57;23.40;67
1633110519;25.35;23.40;67
1633110855;22.57;23.40;67
1633111191;22.57;23.40;67
1633111529;22.57;23.40;67
1633111868;22.57;23.40;67
1633112204;59.12;23.40;67
1633112540;22.57;23.40;67
1633112876;25.35;23.40;67
1633113212;22.57;23.50;67
1633113548;22.57;23.50;67
1633113884;59.12;23.50;67
1633114220;59.12;23.50;67
1633114555;25.35;23.50;67
1633114891;22.57;23.50;67
1633115227;59.12;23.50;67
1633115563;59.12;23.50;67
1633115899;59.12;23.40;67
1633116234;50.21;23.50;67
1633116570;22.57;23.50;67
1633116906;25.35;23.50;67
1633117242;59.12;23.50;67
1633117577;22.57;23.50;67
1633117913;22.57;23.50;67
1633118249;50.21;23.50;67
1633118585;22.57;23.50;67
1633118921;22.57;23.50;67
1633119267;50.21;23.50;67
1633119597;25.35;23.50;67
1633119933;50.21;23.50;68
1633120268;25.35;23.50;68
1633120604;22.57;23.50;68
1633120940;22.57;23.50;68
1633121276;22.57;23.40;68
1633121612;22.57;23.40;68
1633121948;22.57;23.40;68
1633122283;25.35;23.40;68
1633122619;22.57;23.40;68
1633122955;22.57;23.30;68
1633123291;70.45;23.30;68
1633123627;22.57;23.30;68
1633123962;22.57;23.30;68
1633124298;25.35;23.30;68
1633124634;70.45;23.30;68
1633124970;25.35;23.30;68
1633125306;25.35;23.30;68
1633125641;59.12;23.40;69
1633125977;22.57;23.40;69
1633126313;22.57;23.30;69
1633126649;22.57;23.30;69
1633126985;22.57;23.20;69
1633127320;59.12;23.30;70
1633127656;22.57;23.20;70
1633127992;25.35;23.20;70
1633128328;22.57;23.20;70
1633128663;59.12;23.20;69
1633128999;59.12;23.20;69
1633129335;59.12;23.20;69
1633129671;22.57;23.20;69
1633130007;22.57;23.20;69
1633130343;22.57;23.20;69
1633130678;59.12;23.20;69
1633131014;70.45;23.20;69
1633131350;22.57;23.20;69
1633131694;22.57;23.20;69
1633132026;59.12;23.20;69
1633132362;22.57;23.20;69
1633132698;22.57;23.10;69
1633133034;22.57;23.10;69
1633133370;70.45;23.10;69
1633133706;22.57;23.00;69
1633134042;59.12;23.00;68
1633134377;25.35;23.00;68
1633134713;23.17;22.90;68
1633135049;23.17;22.90;68
1633135385;60.69;22.90;68
1633135721;23.17;22.90;68
1633136056;60.69;22.80;68
1633136392;23.17;22.80;68
1633136728;23.17;22.80;68
1633137064;26.03;22.80;68
1633137400;23.17;22.80;68
1633137735;23.17;22.70;68
1633138071;23.17;22.70;68
1633138407;60.69;22.70;68
1633138742;23.17;22.60;68
1633139077;72.32;22.60;68
1633139413;72.32;22.60;68
1633139749;23.17;22.60;68
1633140096;60.69;22.60;68
1633140425;60.69;22.50;68
1633140761;23.17;22.50;68
1633141096;60.69;22.50;68
1633141432;23.17;22.60;68
1633141768;60.69;22.50;68
1633142103;26.03;22.50;68
1633142439;23.17;22.50;68
1633142775;26.03;22.40;68
1633143110;60.69;22.40;68
1633143446;60.69;22.40;68
1633143782;26.03;22.40;68
1633144118;23.17;22.40;68
1633144453;60.69;22.30;68
1633144789;29.41;22.30;68
1633145125;60.69;22.30;68
1633145461;23.17;22.30;68
1633145797;23.17;22.20;68
1633146132;23.17;22.20;68
1633146468;23.17;22.30;68
1633146804;23.17;22.20;68
1633147140;23.17;22.20;68
1633147476;29.41;22.20;68
1633147812;72.32;22.10;68
1633148148;26.03;22.20;68
1633148483;26.03;22.10;68
1633148819;26.03;22.10;68
1633149155;60.69;22.10;68
1633149491;26.03;22.00;68
1633149826;26.03;22.10;68
1633150162;26.03;22.10;68
1633150498;23.17;22.00;68
1633150833;23.17;22.00;68
1633151169;26.03;22.00;68
1633151505;26.03;22.00;69
1633151841;26.03;22.00;69
1633152177;60.69;22.00;69
1633152513;26.71;21.90;69
1633152848;62.29;21.90;69
1633153184;74.22;21.90;69
1633153520;23.78;21.90;69
1633153856;23.78;21.90;69
1633154192;62.29;21.90;69
1633154527;74.22;21.80;69
1633154863;26.71;21.90;69
1633155199;26.71;21.80;69
1633155535;26.71;21.80;69
1633155871;26.71;21.80;69
1633156206;62.29;21.80;69
1633156542;26.71;21.80;69
1633156878;26.71;21.80;69
1633157214;26.71;21.70;69
1633157549;62.29;21.80;69
1633157885;26.71;21.80;69
1633158221;23.78;21.70;69
1633158557;26.71;21.70;69
1633158892;26.71;21.70;69
1633159228;26.71;21.70;69
1633159564;26.71;21.70;69
1633159900;23.78;21.60;69
1633160235;23.78;21.70;69
1633160571;74.22;21.70;69
1633160907;23.78;21.60;69
1633161243;26.71;21.60;69
1633161578;26.71;21.60;69
1633161914;26.71;21.60;69
1633162250;62.29;21.60;69
1633162585;26.71;21.60;70
1633162921;26.71;21.60;70
1633163257;74.22;21.50;70
1633163593;23.78;21.50;70
1633163929;23.78;21.50;70
1633164264;26.71;21.50;70
1633164600;23.78;21.50;70
1633164936;26.71;21.50;70
1633165272;26.71;21.50;70
1633165608;26.71;21.50;70
1633165943;26.71;21.50;70
1633166279;26.71;21.40;70
1633166615;26.71;21.50;70
1633166951;26.71;21.50;71
1633167286;26.71;21.50;71
1633167622;26.71;21.40;71
1633167958;26.71;21.50;71
1633168294;23.78;21.50;71
1633168629;62.29;21.50;71
1633168965;26.71;21.50;71
1633169301;62.29;21.50;71
1633169637;23.78;21.50;71
1633169973;62.29;21.50;71
1633170309;26.71;21.50;71
1633170645;26.71;21.50;71
1633170980;30.18;21.50;72
1633171316;26.71;21.50;72
1633171652;26.71;21.50;72
1633171988;62.29;21.50;72
1633172324;26.71;21.60;72
1633172660;30.18;21.60;72
1633172995;62.29;21.50;72
1633173331;74.22;21.60;72
1633173667;62.29;21.60;72
1633174003;26.71;21.60;72
1633174339;26.71;21.60;72
1633174674;62.29;21.60;72
1633175010;26.71;21.60;72
1633175345;26.71;21.70;72
1633175681;23.78;21.60;72
1633176017;23.78;21.70;72
1633176352;62.29;21.70;72
1633176688;62.29;21.80;72
1633177024;23.78;21.80;72
1633177360;26.71;21.80;72
1633177696;23.78;21.90;72
1633178031;72.32;22.00;72
1633178366;26.03;22.10;72
1633178702;26.03;22.10;72
1633179038;51.54;22.20;72
1633179374;60.69;22.20;72
1633179709;23.17;22.30;72
1633180045;23.17;22.30;72
1633180381;60.69;22.40;72
1633180717;23.17;22.40;72
1633181053;60.69;22.50;71
1633181388;26.03;22.50;71
1633181724;60.69;22.50;71
1633182060;60.69;22.50;71
1633182395;60.69;22.50;70
1633182731;26.03;22.60;70
1633183067;60.69;22.60;70
1633183403;60.69;22.60;70
1633183738;23.17;22.70;70
1633184074;60.69;22.70;70
1633184410;26.03;22.70;70
1633184746;26.03;22.70;70
1633185082;23.17;22.70;70
1633185418;23.17;22.70;70
1633185754;23.17;22.70;70
1633186089;23.17;22.70;70
1633186425;23.17;22.70;70
1633186761;23.17;22.80;70
1633187097;23.17;22.90;70
1633187433;23.17;22.90;70
1633187769;22.57;23.00;69
1633188104;22.57;23.00;69
1633188439;22.57;23.00;69
1633188775;22.57;23.00;69
1633189111;22.57;23.10;69
1633189446;22.57;23.20;69
1633189782;22.57;23.20;69
1633190118;25.35;23.20;69
1633190454;25.35;23.30;69
1633190790;22.57;23.30;69
1633191125;59.12;23.30;69
1633191460;50.21;23.30;69
1633191796;22.57;23.40;69
1633192131;25.35;23.40;69
1633192467;22.57;23.50;69
1633192804;59.12;23.50;69
1633193140;22.57;23.60;68
1633193475;59.12;23.60;68
1633193811;70.45;23.60;68
1633194147;25.35;23.70;68
1633194820;50.21;23.80;68
1633195156;59.12;23.90;68
1633195492;22.57;23.90;68
1633195827;25.35;23.90;68
1633196163;22.57;23.90;68
1633196499;21.98;24.00;67
1633196835;21.98;24.00;67
1633197171;21.98;24.00;67
1633197507;21.98;24.10;67
1633197843;21.98;24.10;67
1633198179;21.98;24.10;67
1633198515;21.98;24.10;67
1633198850;48.89;24.00;67
1633199186;21.98;24.10;67
1633199522;19.67;24.00;66
1633199858;19.67;24.00;66
1633200194;21.98;24.00;66
1633200530;19.67;24.00;66
1633200866;19.67;24.00;66
1633201202;19.67;24.00;66
1633201538;19.67;24.00;66
1633201874;19.67;24.00;66
1633202210;19.67;24.00;66
1633202546;19.67;24.00;66
1633202882;19.67;24.00;66
1633203218;59.12;23.90;66
1633203554;59.12;23.90;66
1633203890;20.20;23.90;66
1633204225;50.21;23.90;66
1633204560;50.21;23.90;66
1633204896;20.20;23.90;66
1633205232;20.20;23.90;66
1633205568;59.12;23.90;66
1633205903;22.57;23.90;66
1633206238;20.20;23.90;66
1633206574;50.21;23.80;66
1633206910;20.20;23.90;66
1633207246;50.21;23.90;66
1633207581;50.21;23.90;66
1633207918;20.20;23.90;66
1633208253;20.20;23.90;66
1633208588;22.57;23.90;66
1633208924;20.20;23.90;66
1633209260;20.20;23.90;66
1633209596;50.21;23.90;66
1633209932;20.20;23.90;66
1633210268;20.20;23.80;66
1633210603;20.20;23.90;66
1633210939;59.12;23.80;66
1633211275;20.20;23.80;66
1633211611;20.20;23.80;67
1633211946;22.57;23.80;67
1633212282;22.57;23.80;67
1633212618;20.20;23.80;67
1633212954;20.20;23.80;67
1633213289;20.20;23.80;67
1633213625;22.57;23.80;67
1633213961;22.57;23.80;67
1633214297;20.20;23.80;67
1633214633;22.57;23.80;67
1633214969;20.20;23.80;67
1633215305;20.20;23.80;67
1633215641;20.20;23.80;67
1633215976;20.20;23.80;67
1633216312;22.57;23.80;67
1633216648;59.12;23.80;67
1633216984;22.57;23.80;67
1633217320;20.20;23.80;67
1633217656;22.57;23.70;67
1633217991;50.21;23.80;68
1633218327;50.21;23.80;68
1633218663;22.57;23.70;68
1633218998;50.21;23.70;68
1633219333;22.57;23.70;68
1633219669;50.21;23.70;68
1633220005;20.20;23.70;68
1633220340;22.57;23.70;68
1633220675;59.12;23.70;68
1633221011;22.57;23.70;68
1633221347;25.35;23.70;68
1633221683;25.35;23.70;68
1633222018;25.35;23.70;68
1633222354;22.57;23.70;68
1633222690;22.57;23.70;68
1633223025;25.35;23.70;68
1633223361;22.57;23.70;68
1633223697;59.12;23.70;68
1633224033;22.57;23.60;68
1633224369;22.57;23.60;68
1633224706;25.35;23.60;68
1633225042;59.12;23.60;68
1633225377;22.57;23.60;68
1633225712;22.57;23.60;68
1633226048;50.21;23.60;68
1633226384;22.57;23.60;68
1633226720;22.57;23.60;68
1633227056;22.57;23.60;68
1633227391;59.12;23.60;68
1633227727;22.57;23.50;68
1633228063;22.57;23.50;68
1633228399;25.35;23.50;68
1633228734;25.35;23.50;68
1633229070;25.35;23.50;68
1633229406;50.21;23.50;68
1633229742;22.57;23.50;68
1633230077;59.12;23.50;68
1633230413;22.57;23.50;68
1633230749;59.12;23.50;68
1633231084;22.57;23.50;68
1633231420;50.21;23.50;68
1633231756;22.57;23.50;68
1633232092;50.21;23.50;68
1633232428;22.57;23.50;68
1633232763;22.57;23.50;68
1633233099;22.57;23.50;68
1633233435;22.57;23.50;68
1633233771;25.35;23.50;68
1633234106;22.57;23.40;68
1633234442;20.20;23.50;68
1633234778;22.57;23.40;68
1633235114;25.35;23.40;68
1633235449;22.57;23.40;68
1633235785;22.57;23.50;69
1633236121;22.57;23.40;69
1633236457;22.57;23.40;69
1633236793;22.57;23.40;69
1633237129;50.21;23.40;69
1633237465;59.12;23.40;69
1633237800;22.57;23.40;69
1633238136;25.35;23.40;69
1633238472;22.57;23.40;69
1633238808;22.57;23.40;69
1633239144;59.12;23.40;69
1633239479;22.57;23.40;69
1633239815;22.57;23.40;69
1633240151;25.35;23.40;69
1633240487;25.35;23.40;69
1633240823;25.35;23.40;69
1633241158;22.57;23.40;69
1633241494;22.57;23.40;69
1633241830;22.57;23.40;69
1633242166;25.35;23.40;69
1633242502;22.57;23.40;69
1633242838;22.57;23.40;69
1633243174;50.21;23.40;69
1633243509;22.57;23.30;69
1633243844;50.21;23.30;69
1633244180;50.21;23.30;69
1633244515;59.12;23.30;69
1633244851;22.57;23.30;69
1633245187;25.35;23.30;69
1633245523;70.45;23.30;69
1633245859;25.35;23.30;69
1633246194;22.57;23.30;69
1633246530;22.57;23.30;69
1633246866;22.57;23.30;69
1633247202;59.12;23.30;69
1633247537;22.57;23.30;69
1633247873;22.57;23.30;69
1633248209;22.57;23.30;69
1633248545;22.57;23.30;69
1633248881;22.57;23.30;69
1633249217;22.57;23.30;69
1633249553;22.57;23.30;69
1633249888;22.57;23.30;69
1633250224;22.57;23.30;69
1633250560;50.21;23.20;69
1633250896;22.57;23.20;69
1633251232;25.35;23.20;69
1633251568;22.57;23.20;69
1633252241;25.35;23.30;69
1633252577;22.57;23.20;69
1633252913;59.12;23.20;69
1633253248;59.12;23.20;69
1633253584;22.57;23.20;69
1633253920;25.35;23.20;69
1633254256;59.12;23.20;69
1633254592;59.12;23.20;69
1633254928;22.57;23.20;69
1633255264;22.57;23.20;69
1633255599;22.57;23.20;69
1633255935;22.57;23.20;69
1633256271;59.12;23.20;69
1633256607;22.57;23.20;69
1633256942;59.12;23.20;69
1633257278;59.12;23.20;69
1633257614;59.12;23.20;69
1633257950;59.12;23.20;69
1633258286;22.57;23.20;69
1633258622;22.57;23.20;70
1633258957;25.35;23.20;70
1633259293;22.57;23.20;70
1633259629;22.57;23.20;70
1633259965;25.35;23.20;70
1633260300;59.12;23.20;70
1633260636;22.57;23.20;69
1633260972;25.35;23.20;69
1633261308;22.57;23.20;69
1633261644;22.57;23.20;69
1633261980;59.12;23.20;69
1633262316;22.57;23.20;69
1633262651;22.57;23.20;69
1633262987;22.57;23.20;69
1633263323;25.35;23.20;69
1633263659;22.57;23.20;69
1633263994;22.57;23.20;69
1633264330;22.57;23.20;69
1633264666;22.57;23.20;69
1633265002;22.57;23.20;69
1633265338;22.57;23.30;69
1633265673;50.21;23.30;69
1633266008;22.57;23.30;69
1633266344;22.57;23.30;69
1633266680;22.57;23.30;69
1633267016;59.12;23.30;69
1633267352;22.57;23.30;69
1633267688;22.57;23.40;69
1633268023;50.21;23.40;69
1633268359;22.57;23.40;68
1633268695;50.21;23.40;68
1633269030;22.57;23.40;68
